id_Ticker,Name,Weight,Shares,Price,id_sector,id_country,"Revenue:Q","Total Return:M-6"
2841,Hundsun Technologies Inc,0.003976,532.008,33.71,4,13,1412282496,23.8183998
2842,People's Insurance Co Group of China Ltd/The,0.003973,8726.234,2.22,2,13,1.45599E+11,-6.718505998
2843,New Fortress Energy Inc,0.003968,48.026,51.32,6,11,584854976,23.80135949
2844,Ming Yang Smart Energy Group Ltd,0.003966,632.85208,28.27,5,13,7111831552,30.18222023
2845,Hengan International Group Co Ltd,0.003966,599.543,32.25,7,13,,-10.33900696
2846,Kawasaki Heavy Industries Ltd,0.003966,151.131,2424,5,12,3.50344E+11,3.927681177
2847,Outfront Media Inc,0.00396,145.2,16.94,9,11,450200000,-36.29897885
2848,Nomura Real Estate Holdings Inc,0.003955,109.72,3330,9,12,1.99721E+11,12.6594346
2849,Ooredoo QPSC,0.003953,985.871,9.17,3,42,5541424128,28.28763822
2850,AGL Energy Ltd,0.003952,593.12,6.56,11,19,,-21.58180174
2851,China Resources Gas Group Ltd,0.003947,890.812,21.6,11,28,,-26.00995544
2852,Ultragenyx Pharmaceutical Inc,0.003946,65.047,37.68,8,11,89343000,-48.83009698
2853,Hecla Mining Co,0.003942,528.838,4.63,1,11,191242000,-26.21662394
2854,Powerchip Semiconductor Manufacturing Corp,0.00394,2546.476,31,4,21,21832030208,-41.79101388
2855,Nisshin Seifun Group Inc,0.003938,235.623,1544,7,12,1.89296E+11,-9.36593369
2856,Wayfair Inc,0.003936,76.423,31.99,10,11,3284000000,-64.20405717
2857,Full Truck Alliance Co Ltd,0.003931,497.7215,4.905,5,13,1670050944,4.734848297
2858,Organizacion Soriana SAB de CV,0.003931,1800,27.05,7,34,41734545408,31.77925861
2859,Mapletree Pan Asia Commercial Trust,0.003926,2236.49,1.55,9,32,127320000,-14.76307682
2860,Select Medical Holdings Corp,0.003925,106.598,22.87,8,11,1584740992,-5.200749074
2861,GAIL India Ltd,0.003925,2327.176,86.8,11,18,3.78968E+11,-20.03018679
2862,AAON Inc,0.003922,42.029,57.96,5,11,208814000,0.360677993
2863,Hexpol AB,0.003921,257.446,105.8,1,25,5920999936,18.50019167
2864,Eclat Textile Co Ltd,0.003919,194.363,404,10,21,11215194112,-17.26025702
2865,Deepak Nitrite Ltd,0.003919,90.158,2236.8,1,18,20579899392,-1.13497535
2866,Cofinimmo SA,0.003917,30.042,82,9,41,85978000,-36.24703142
2867,LivaNova PLC,0.003916,53.226,45.69,8,14,254151008,-47.18724572
2868,JD Health International Inc,0.003913,472.779,40.35,10,13,,-11.22112696
2869,National Health Investors Inc,0.003913,43.737,55.56,9,11,59899000,2.099991298
2870,Zhongsheng Group Holdings Ltd,0.003912,594.236,32.1,10,13,,-37.54601487
2871,ATS Automation Tooling Systems Inc,0.003911,73.279,45.44,5,15,610590976,11.50725477
2872,Columbia Banking System Inc,0.003909,78.181,31.055,2,11,194375008,2.314909801
2873,Rapid7 Inc,0.003909,56.713,42.81,4,11,167455008,-58.92239875
2874,Columbia Sportswear Co,0.003909,33.033,73.49,10,11,578062976,-17.72699389
2875,Minor International PCL,0.003906,3461.032,26.75,10,33,31453927424,-23.02158273
2876,Santen Pharmaceutical Co Ltd,0.003905,369.975,975,8,12,65533001728,-5.815441329
2877,Wienerberger AG,0.003904,109.138,22.5,1,51,1415267968,-20.49413812
2878,TietoEVRY Oyj,0.003903,103.498,23.72,4,36,739100032,-0.754435461
2879,NH Foods Ltd,0.003894,101.055,3560,7,12,3.11512E+11,-13.06471306
2880,NetScout Systems Inc,0.00389,68.759,35.14,4,11,208812000,5.975120816
2881,China Merchants Energy Shipping Co Ltd,0.00389,2270.19576,7.73,6,13,7851949568,45.12393511
2882,EnerSys,0.003889,39.935,60.49,5,11,898971008,-11.74472163
2883,Tencent Music Entertainment Group,0.003888,686.086554,3.52,3,13,6904999936,-7.932690765
2884,Sumitomo Forestry Co Ltd,0.003887,159.389,2253,10,12,4.28886E+11,12.73240254
2885,Weichai Power Co Ltd,0.003886,1899.385,9.23,5,13,45635825664,-19.43703559
2886,AAK AB,0.003886,179.295,150.55,7,25,12563000320,-18.33624975
2887,Arch Resources Inc,0.003884,17.724,136.1,6,11,1133357952,-2.611190316
2888,TechnoPro Holdings Inc,0.003882,107.381,3340,5,12,47044001792,7.20870356
2889,Gibson Energy Inc,0.00388,145.33,22.73,6,15,3195704064,-7.390302394
2890,Boise Cascade Co,0.003879,38.59,62.43,5,11,2278072064,-16.67550285
2891,Gitlab Inc,0.003877,49.949,48.21,4,11,101041000,-0.270104021
2892,Madison Square Garden Sports Corp,0.003871,15.911,151.12,3,11,175204992,-6.746063002
2893,TripAdvisor Inc,0.003871,99.373,24.195,3,11,417000000,-7.001522468
2894,Air Canada,0.003867,175.40432,18.77,5,15,3980999936,-25.02027621
2895,voestalpine AG,0.003867,111.058,21.9,1,51,4645400064,-12.91830969
2896,Metcash Ltd,0.003867,963.77,3.95,7,19,,-15.037341
2897,Siemens Ltd,0.003867,70.618,2817.8,5,18,42582999040,20.54323873
2898,Denali Therapeutics Inc,0.003865,85.984,27.915,8,11,52480000,3.964757462
2899,Hub Group Inc,0.003865,32.732,73.33,5,11,1401457024,10.85474498
2900,Methanex Corp,0.003864,71.107,46.27,1,15,1137234944,-27.58694032
2901,AMP Ltd,0.003864,3210.435,1.185,2,19,,12.32227504
2902,Keikyu Corp,0.003864,236.699,1508,5,12,59512000512,14.63020904
2903,Washington Federal Inc,0.003864,64.267,37.34,2,11,212415008,14.39843385
2904,Shandong Gold Mining Co Ltd,0.003859,1012.04404,17.2,1,13,16344537088,-14.65733531
2905,SL Green Realty Corp,0.003859,64.06,37.41,9,11,212456000,-48.57021297
2906,Eurazeo SE,0.003855,43.682,55.5,2,17,1099000064,-28.5768534
2907,Woolworths Holdings Ltd/South Africa,0.003854,709.256,6214,10,38,,7.16761238
2908,New Hope Liuhe Co Ltd,0.003853,1261.42632,13.78,7,13,32823801856,-9.342105882
2909,Haci Omer Sabanci Holding AS,0.00385,1322.799,33.62,2,46,51271159808,61.59769356
2910,Haidilao International Holding Ltd,0.003847,1505.41,12.46,10,13,,-18.77444645
2911,Eurobank Ergasias Services and Holdings SA,0.003845,2467.705,0.98,2,55,1292000000,-10.28038024
2912,Atlantic Union Bankshares Corp,0.003845,72.69,32.85,2,11,196740000,-11.25869236
2913,Yangzijiang Shipbuilding Holdings Ltd,0.003844,2781.796,1.22,5,13,3071499008,61.91358625
2914,Walvax Biotechnology Co Ltd,0.003843,448.55356,38.65,8,13,1358214016,-25.4901211
2915,Mitsubishi Gas Chemical Co Inc,0.003841,188.831,1879,1,12,1.93982E+11,2.135522538
2916,Topgolf Callaway Brands Corp,0.003841,138.608,17.21,10,11,1115699968,-25.62988489
2917,First Capital Real Estate Investment Trust,0.003841,218.579,14.96,9,15,172606000,-13.12069556
2918,Faurecia SE,0.00384,173.641,13.91,10,17,6591000064,-38.94931885
2919,Stanley Electric Co Ltd,0.003837,146.007,2428,10,12,93057998848,11.51854735
2920,Max Financial Services Ltd,0.003832,282.197,698.8,2,18,93160898560,-5.620786021
2921,Golar LNG Ltd,0.00383,95.103,25.01,6,47,67227000,8.843536918
2922,EVERTEC Inc,0.003829,70.89,33.55,4,58,160571008,-16.86447899
2923,Lightspeed Commerce Inc,0.003826,134.157,24.28,4,15,173882000,-13.82085645
2924,Beijing United Information Technology Co Ltd,0.003824,139.6234,123.55,5,13,15756666880,87.71349961
2925,Pennon Group PLC,0.003821,256.667,819,11,14,,-23.25928635
2926,NOF Corp,0.003819,68.643,5140,1,12,52013998080,7.446845213
2927,SK Square Co Ltd,0.003817,88.743,38600,4,22,1.52903E+12,-30.32490975
2928,Japan Prime Realty Investment Corp,0.003813,0.943,373500,9,12,,-4.450418425
2929,PLDT Inc,0.003812,90.791,1535,3,45,51242999808,-15.78530595
2930,Premium Brands Holdings Corp,0.00381,40.242,80.61,7,15,1519900032,-21.23465859
2931,Zhuzhou CRRC Times Electric Co Ltd,0.003806,547.329,33.9,5,13,4348687360,31.70803137
2932,PTT Global Chemical PCL,0.003804,2159.624,41.75,1,33,1.97603E+11,-14.25861023
2933,Grifols SA,0.003802,294.634,8.116,8,30,1542898944,-51.18847513
2934,JBG SMITH Properties,0.003801,122.697,19.24,9,11,145504992,-30.01898147
2935,CBIZ Inc,0.003799,49.916,47.27,5,11,361952000,6.744391484
2936,Fonterra Co-operative Group Ltd,0.003799,1594.918,2.6,7,48,,-5.418723228
2937,MGE Energy Inc,0.003797,36.095,65.34,11,11,152348000,-20.84472131
2938,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,0.003794,148.235,115.46,8,13,2720793088,-30.72123092
2939,ICICI Prudential Life Insurance Co Ltd,0.003792,381.411,511.7,2,18,2.31119E+11,-2.214897611
2940,NewMarket Corp,0.003791,7.573,310.92,1,11,723638976,-6.617235993
2941,Patterson Cos Inc,0.00379,86.072,27.35,8,11,1523265024,-19.97671707
2942,Moog Inc,0.003786,28.859,81.48,5,11,772910976,-7.006159412
2943,Larsen & Toubro Infotech Ltd,0.003784,41.103,4738.2998,4,18,48367001600,-6.134631116
2944,Arcadis NV,0.003782,70.421,33.78,5,23,729000000,-18.43489105
2945,Bank of Kyoto Ltd/The,0.003776,63.544,5490,2,12,36134998016,4.558446287
2946,Hangzhou Tigermed Consulting Co Ltd,0.003775,209.80792,81.17,8,13,1776350336,-14.08780909
2947,Elm Co,0.003771,26.4,333.4,4,24,1038772608,46.65811172
2948,Amada Co Ltd,0.003766,337.438,1031,5,12,74030997504,3.496228083
2949,Commercial Bank of Kuwait KPSC,0.003763,1495.982,485,2,44,42728000,-11.33297317
2950,Terex Corp,0.003762,66.953,34.9,5,11,1077100032,-3.724065222
2951,Innospec Inc,0.003761,24.495,95.36,1,11,467600000,0.868432267
2952,Container Corp Of India Ltd,0.003758,258.925,746.9,5,18,19939899392,13.94465864
2953,SCREEN Holdings Co Ltd,0.003751,42.833,8090,4,12,1.01826E+11,-24.60391426
2954,ZOZO Inc,0.00375,113.956,3040,10,12,42589999104,-1.926956855
2955,Kulicke & Soffa Industries Inc,0.003748,57.547,40.45,4,32,372136992,-20.84381202
2956,Altair Engineering Inc,0.003745,50.609,45.96,4,11,132656000,-18.70670176
2957,Kimberly-Clark de Mexico SAB de CV,0.003745,1600.739,28.98,7,34,12894840832,2.381672479
2958,Sasa Polyester Sanayi AS,0.003745,432.633,100,1,46,8520913920,177.23216
2959,SITC International Holdings Co Ltd,0.003741,1259.519,14.48,5,28,,-34.96461286
2960,Games Workshop Group PLC,0.003737,32.817,6265,10,14,,-18.59689849
2961,Centrais Eletricas Brasileiras SA,0.003737,242.961,50.46,11,27,8856044544,26.64887907
2962,SeaWorld Entertainment Inc,0.003734,44.271,52.39,10,11,504816992,-24.91835746
2963,StoneCo Ltd,0.003729,225.21,10.285,4,27,2304100096,8.995811913
2964,Cal-Maine Foods Inc,0.003725,38.977,59.36,7,11,658344000,5.850802352
2965,Micro-Star International Co Ltd,0.003721,665.743,112,4,21,48015859712,1.323172716
2966,Bakkafrost P/F,0.003719,49.58,490,7,66,1683824000,-23.29552876
2967,CNO Financial Group Inc,0.003718,113.153,20.41,2,11,855000000,-21.09058518
2968,Rinnai Corp,0.003717,34.34,10000,10,12,95005999104,22.0854047
2969,Plains GP Holdings LP,0.003717,186.107,12.405,6,11,16359000064,4.885779491
2970,MaxLinear Inc,0.003716,72.099,32.01,4,11,280008992,-29.69099927
2971,United Natural Foods Inc,0.003715,57.602,40.06,7,11,7272999936,-14.29499401
2972,LG Innotek Co Ltd,0.003714,11.653,286000,4,22,3.70258E+12,-26.57252888
2973,NexTier Oilfield Solutions Inc,0.003712,206.589,11.16,6,11,842912000,3.201508063
2974,Advanced Micro-Fabrication Equipment Inc China,0.003712,172.54832,97.04,4,13,1022651200,-5.28062098
2975,Skylark Holdings Co Ltd,0.003712,219.105,1565,10,12,74455998464,2.825229961
2976,Pacira BioSciences Inc,0.003711,44.125,52.24,8,11,169411008,-32.12973196
2977,Ryohin Keikaku Co Ltd,0.003705,242.56,1411,10,12,1.25415E+11,18.53874326
2978,Shift4 Payments Inc,0.003699,52.217,44,4,11,506700000,-14.65387686
2979,Shandong Hualu Hengsheng Chemical Co Ltd,0.003695,594.2944,28.05,1,13,8418313216,-7.519754497
2980,Doximity Inc,0.003695,91.785,25,8,11,90639000,-47.86413923
2981,Colgate-Palmolive India Ltd,0.003694,119.145,1595.75,7,18,13783700480,0.906602181
2982,Turkiye Sise ve Cam Fabrikalari AS,0.003692,1314.14,32.46,5,46,23258087424,78.45956816
2983,Hitachi Transport System Ltd,0.00369,39.497,8630,5,12,1.99452E+11,11.21134021
2984,Definity Financial Corp,0.003688,80.513,39,2,15,733900032,14.17800428
2985,Mindtree Ltd,0.003687,55.43,3422.8,4,18,34004000768,-10.43304485
2986,Nordic Semiconductor ASA,0.003682,165.962,144.95,4,40,202087008,-17.59776536
2987,Makkah Construction & Development Co,0.003681,130.403,65.9,9,24,145812304,-26.34593264
2988,Dubai Investments PJSC,0.003681,3765.414,2.23,5,37,737027008,-7.308582581
2989,Cracker Barrel Old Country Store Inc,0.00368,22.439,101.85,10,11,830400000,-16.13573462
2990,ALK-Abello A/S,0.003674,132.949,129.3,8,29,1045000000,-14.21832326
2991,Samsung Engineering Co Ltd,0.003674,140.011,23550,5,22,2.4934E+12,-2.685950413
2992,Electric Power Development Co Ltd,0.003674,164.364,2065,11,12,3.23319E+11,17.87730433
2993,Yamada Holdings Co Ltd,0.003671,704.954,481,10,12,3.75859E+11,26.91292876
2994,Shriram Transport Finance Co Ltd,0.003669,157.477,1199,2,18,53475700736,8.370938628
2995,NSK Ltd,0.003667,459.585,737,5,12,2.19387E+11,4.328204997
2996,Farfetch Ltd,0.003666,318.879,7.14,10,14,579347008,-38.9663633
2997,Sunstone Hotel Investors Inc,0.003664,211.593,10.755,9,11,251280000,-11.41902621
2998,Banca Generali SpA,0.003664,77.619,29.69,2,31,325670016,-6.02880053
2999,BKW AG,0.003664,19.644,115.9,11,16,,-1.243213606
3000,Papa John's International Inc,0.003662,32.48,70.03,10,11,522664992,-32.10560502
3001,Zhejiang Chint Electrics Co Ltd,0.003657,601.99272,27.4,5,13,12897065984,-12.65602284
3002,Marks & Spencer Group PLC,0.003655,1962.809,102.45,7,14,,-34.50727078
3003,Banner Corp,0.003653,33.431,67.87,2,11,166704000,17.12949671
3004,American Airlines Group Inc,0.00365,162.4615,13.955,5,11,13461999616,-32.19584321
3005,Charoen Pokphand Foods PCL,0.003648,3458.493,25,7,33,1.55996E+11,8.223783917
3006,Yealink Network Technology Corp Ltd,0.003646,252.64708,65.1,4,13,1296256512,-13.4153275
3007,Guangdong Investment Ltd,0.00364,2803.759,6.33,11,28,6406788096,-32.33990262
3008,Siegfried Holding AG,0.003635,3.784,597,8,16,,-19.0715149
3009,Nordstrom Inc,0.003634,112.399,20.08,10,11,4095000064,-26.38968082
3010,Max Healthcare Institute Ltd,0.003632,454.229,411.55,8,18,10662700032,0.206864472
3011,TCL Technology Group Corp,0.003632,3928.57976,4.17,10,13,42014908416,-3.487138478
3012,BlackBerry Ltd,0.00363,513.34,6.02,4,15,168000000,-22.58064516
3013,Genworth Financial Inc,0.003627,503.456,4.475,2,11,1880999936,13.81073431
3014,OPAP SA,0.003626,183.168,12.45,10,55,214696000,-3.138045295
3015,CONMED Corp,0.003624,29.267,76.9,8,11,277190016,-48.5898693
3016,China Resources Microelectronics Ltd,0.003621,334.711,48.8,4,13,2631694336,3.131614708
3017,Coty Inc,0.003621,357.528,6.29,7,11,1168300032,-22.34299474
3018,Perficient Inc,0.003618,33.897,66.29,4,11,222738000,-39.16495541
3019,Enovis Corp,0.003617,47.097,47.7,8,11,395116992,-31.15761795
3020,MicroStrategy Inc,0.003616,9.324,240.87,4,11,122073000,-45.63174798
3021,Independent Bank Group Inc,0.003616,34.503,65.09,2,11,164572992,-8.500373201
3022,Scorpio Tankers Inc,0.003613,47.777,46.97,6,67,405072992,122.5499729
3023,Elis SA,0.003609,199.975,11.35,5,17,833299968,-15.59994883
3024,Voltas Ltd,0.003608,214.39,866.1,5,18,27412199424,-30.37533789
3025,Bilibili Inc,0.003607,238.969,73.6,3,13,4908931072,-56.68039958
3026,Vontobel Holding AG,0.003607,39.4,56.9,2,16,,-25.60646491
3027,GS Holdings Corp,0.003606,69.079,46850,5,22,7.26269E+12,6.235827664
3028,Tricon Residential Inc,0.003606,256.911,11.95,9,15,197331008,-39.71540654
3029,CGN Power Co Ltd,0.003606,10161.494,1.73,11,13,19444381696,-14.07726212
3030,Kingsoft Corp Ltd,0.003605,847.03,20.75,3,13,1834151936,-6.936047156
3031,ACC Ltd,0.003604,82.169,2257.1001,1,18,39104901120,-0.192205795
3032,Northern Oil and Gas Inc,0.003602,65.082,34.37,6,11,441446016,27.45154096
3033,StarPower Semiconductor Ltd,0.003595,47.76968,339.5,4,13,611633856,7.594640315
3034,Orient Securities Co Ltd/China,0.003593,2091.455,7.75,2,13,4122284800,-13.51423145
3035,BPER Banca,0.003592,1261.547,1.791,2,31,1088135936,9.661790419
3036,Mediclinic International PLC,0.003591,399.267,494.8,8,38,77714568,28.87560957
3037,First International Bank Of Israel Ltd/The,0.003591,51.812,15270,2,35,1452999936,10.91528434
3038,Investment AB Latour,0.00359,134.8,185,5,25,5560999936,-35.58033985
3039,Bank Jago Tbk PT,0.003586,6322.61,5500,2,39,4.15163E+11,-55.64516129
3040,LXI REIT Plc,0.003586,1671.805,118,9,14,,-21.14174811
3041,Pylon Technologies Co Ltd,0.003585,43.357,373,5,13,1714880896,159.4429554
3042,Werner Enterprises Inc,0.003585,57.817,38.51,5,11,836275968,-3.002523115
3043,Evolution Mining Ltd,0.003584,1809.341,1.95,1,19,,-52.63788815
3044,Jindal Steel & Power Ltd,0.003582,420.547,438.35,1,18,1.30454E+11,-18.24012981
3045,Sekisui House Reit Inc,0.003582,4.215,78500,9,12,,1.339398636
3046,Auren Energia SA,0.003581,818.658,14.35,11,27,1346654976,-7.38378713
3047,Domino's Pizza Enterprises Ltd,0.00358,58.95,59.78,10,19,,-25.31142782
3048,Alfen Beheer BV,0.003579,21.622,104.1,5,23,110029000,18.82283604
3049,Drax Group PLC,0.003578,399.65,492.6,11,14,,-38.29278862
3050,Greggs PLC,0.003578,101.845,1933,10,14,,-17.50251762
3051,Hikari Tsushin Inc,0.003577,18.723,17650,10,12,1.43469E+11,21.29013849
3052,Ipca Laboratories Ltd,0.003577,204.438,900.35,8,18,15857399808,-12.37042986
3053,Japan Hotel REIT Investment Corp,0.003573,4.467,73900,9,12,,10.29850746
3054,Graham Holdings Co,0.003571,3.728,595.01,10,11,933302016,-4.685637914
3055,Shanghai Baosight Software Co Ltd,0.003571,412.58196,39.04,4,13,2464556032,16.59752801
3056,Inmode Ltd,0.003567,68.823,32.19,8,35,113547000,13.31464301
3057,Dufry AG,0.003564,69.95,31.66,10,16,1803800064,-22.95643888
3058,Saudi Tadawul Group Holding Co,0.003562,36,231,2,24,298112224,17.71685003
3059,Inmobiliaria Colonial Socimi SA,0.003557,451.386,4.956,9,30,,-39.06976121
3060,Wingtech Technology Co Ltd,0.003552,348.976,45.91,4,13,13693443072,-29.42316798
3061,Magazine Luiza SA,0.003547,2866.269,4.06,10,27,8562388992,-26.0249555
3062,SimCorp A/S,0.003547,39.415,421,4,29,116000000,-12.86100051
3063,Summit Industrial Income REIT,0.003547,174.037,17.35,9,15,62260000,-17.34570077
3064,Castellum AB,0.003544,212.774,115.7,9,25,2332000000,-40.54009503
3065,GigaDevice Semiconductor Inc,0.003542,186.89076,85.5,4,13,2551235840,-33.75004242
3066,China Gas Holdings Ltd,0.003541,2139.505,8.07,11,28,,-7.549208532
3067,Kuraray Co Ltd,0.00354,321.594,1017,1,12,1.90482E+11,-0.716295347
3068,NKT A/S,0.003535,42.826,386.2,5,29,578000000,16.61575898
3069,Nabtesco Corp,0.003533,106.84,3055,5,12,71808999424,-1.233858514
3070,Can2 Termik AS,0.003532,320,127.5,11,46,1081635712,324.4340749
3071,Zenkoku Hosho Co Ltd,0.003531,68.165,4785,2,12,19700000768,3.459459459
3072,Primo Water Corp,0.003528,150.579,19.95,7,11,571400000,6.680806038
3073,Tsuruha Holdings Inc,0.003528,38.256,8520,7,12,2.43181E+11,30.76989085
3074,Indivior PLC,0.003524,125.324,1547,8,14,221000000,-10.68139963
3075,Cogent Communications Holdings Inc,0.003523,42.64,51.32,3,11,148450000,-20.04786195
3076,Howard Hughes Corp/The,0.003521,37.252,58.71,9,11,276708000,-42.91296566
3077,Sprout Social Inc,0.003517,37.873,57.67,4,11,61432000,-9.093749523
3078,Zhejiang NHU Co Ltd,0.003513,865.45396,18.31,8,13,3907047424,-22.2272686
3079,BRP Inc,0.003512,35.151,85.07,10,15,2438500096,-19.44110611
3080,Virtu Financial Inc,0.003512,100.274,21.75,2,11,604737984,-36.11026178
3081,NuVasive Inc,0.003511,51.577,42.28,8,11,310451008,-29.41375885
3082,Taiwan Business Bank,0.003509,5787.2,12.15,2,21,9111340032,-3.415966488
3083,Arconic Corp,0.003508,103.558,21.04,1,11,2548000000,-20.71563148
3084,Bombardier Inc,0.003503,83.899,35.55,5,15,1556999936,-1.276597909
3085,H&R Real Estate Investment Trust,0.003501,271.982,10.96,9,15,202394000,-15.28726778
3086,Discovery Ltd,0.003501,353.117,11338,2,38,,-31.93373494
3087,Samsung Heavy Industries Co Ltd,0.003501,617.197,5090,5,22,1.42615E+12,-17.23577236
3088,Xinyi Glass Holdings Ltd,0.0035,1562.42,10.92,5,28,,-30.1380485
3089,Montage Technology Co Ltd,0.003498,317.424,49.71,4,13,1026910976,-13.34654452
3090,SCOR SE,0.003496,155.995,14.095,2,17,3944999936,-46.66733996
3091,JSW Energy Ltd,0.003494,567.977,316.6,11,18,30262700032,-7.046666371
3092,Aspen Pharmacare Holdings Ltd,0.003492,271.024,14734,8,38,,-14.43636951
3093,First Financial Bancorp,0.00349,89.028,24.35,2,11,197646000,6.861049074
3094,Choice Properties Real Estate Investment Trust,0.003486,236.144,12.57,9,15,313080992,-16.44659249
3095,Indian Oil Corp Ltd,0.003484,2634.981,68.05,6,18,2.23414E+12,-21.45302892
3096,NEPI Rockcastle NV,0.003484,454.669,8763,9,23,,-5.1244617
3097,Indus Towers Ltd,0.003484,923.408,194.15,3,18,68973002752,-4.01866991
3098,Britvic PLC,0.003478,264.491,723.5,7,14,289000000,-15.41205961
3099,Ningbo Orient Wires & Cables Co Ltd,0.003478,192.5602,81.47,5,13,2043399808,90.43464335
3100,Italgas SpA,0.003474,444.23,4.918,11,31,702800000,-20.92591885
3101,China International Capital Corp Ltd,0.003473,1591.197,10.64,2,13,9148322816,-33.35566788
3102,Kakaku.com Inc,0.003465,126.862,2523,3,12,14014999552,-4.456063247
3103,Swatch Group AG/The,0.003464,50.871,42.32,10,16,,-11.90337499
3104,Oak Street Health Inc,0.003464,114.624,18.77,8,11,523700000,-9.398495937
3105,Kyushu Electric Power Co Inc,0.003463,446.205,717,11,12,4.36719E+11,-13.71841155
3106,Ruentex Development Co Ltd,0.003458,1174.309,59,9,21,7646568960,-11.90591083
3107,Ansell Ltd,0.003457,126.626,26.88,8,19,,4.552046482
3108,KB Home,0.003456,77.571,27.67,10,11,1844894976,-18.23586803
3109,Banco Santander Chile,0.003453,61853.125,34.1,2,49,1.2782E+12,-20.72197257
3110,China Hongqiao Group Ltd,0.003453,2990.126,5.63,1,13,,-44.80360977
3111,MultiChoice Group,0.003452,337.393,11701,3,38,,-4.892233299
3112,Array Technologies Inc,0.003451,139.489,15.365,5,11,424928992,104.8714562
3113,IPSOS,0.003449,43.599,49.75,3,17,573923968,10.98070487
3114,JG Summit Holdings Inc,0.003448,2994.064,42.1,5,45,80699375616,-25.57329491
3115,WPG Holdings Ltd,0.003444,1531.775,45.05,4,21,1.99056E+11,-13.91382713
3116,Wistron Corp,0.003441,2636.645,26.15,4,21,2.44216E+11,-1.688397793
3117,Sumitomo Heavy Industries Ltd,0.003441,114.585,2774,5,12,3.14208E+11,2.377468838
3118,SITE Centers Corp,0.003441,184.702,11.57,9,11,140682000,-29.91601049
3119,Globalwafers Co Ltd,0.00344,202.449,340.5,4,21,17539782656,-40.0257431
3120,Husqvarna AB,0.003435,391.009,61.02,5,25,12206000128,-35.38977319
3121,UNO Minda Ltd,0.003433,326.347,541.4,10,18,25551900672,15.38219137
3122,Tata Chemicals Ltd,0.003432,152.708,1156.75,1,18,39950000128,20.54200312
3123,Glanbia PLC,0.00343,186.915,11.54,7,26,,5.543884828
3124,Serco Group PLC,0.003428,1188.236,158.7,5,14,,6.85723674
3125,Swire Properties Ltd,0.003427,1052.056,15.88,9,28,,-18.8638978
3126,Big Yellow Group PLC,0.003426,174.847,1078,9,14,32164000,-29.52378658
3127,Freenet AG,0.003423,112.522,19.135,3,20,620142016,-20.03010839
3128,WesBanco Inc,0.003422,55.711,38.15,2,11,145430000,11.83002851
3129,Zensho Holdings Co Ltd,0.00342,85.265,3705,10,12,1.78398E+11,26.05400933
3130,Technology One Ltd,0.003418,278.773,12.07,4,19,,12.72102341
3131,Kanzhun Ltd,0.003416,195.355462,10.86,3,13,1112344064,-30.17664314
3132,Nine Entertainment Co Holdings Ltd,0.003414,1701.704,1.975,3,19,,-27.67365394
3133,Lotus Bakeries NV,0.003413,0.402,5340,7,41,,2.606624089
3134,SCSK Corp,0.003412,143.123,2202,4,12,1.04417E+11,9.373643916
3135,10X Genomics Inc,0.003411,86.817,24.4,8,11,114609000,-53.90414517
3136,Komercni Banka AS,0.003409,74.161,707.5,2,62,24604000256,-14.95324784
3137,Sichuan Road and Bridge Group Co Ltd,0.003403,1345.38432,11.41,5,13,26060580864,25.91602134
3138,SG Micro Corp,0.003403,99.73348,153.9,4,13,876075840,-17.3870191
3139,Itau Unibanco Holding SA,0.003402,450.213,24.79,2,27,60923998208,17.49478292
3140,Alumina Ltd,0.003401,2575.496,1.3,1,19,,-24.2477088
3141,Enstar Group Ltd,0.003399,10.836,194.84,2,47,-486000000,-23.44344243
3142,CG Power & Industrial Solutions Ltd,0.003399,683.371,255.95,5,18,16962700288,33.37647833
3143,Zai Lab Ltd,0.003396,96.916,21.76,8,13,48176000,-32.03032183
3144,Gulf Bank KSCP,0.00339,1928.172,339,2,44,76577000,3.975535168
3145,ICF International Inc,0.003389,18.054,116.58,5,11,423110016,15.31164646
3146,Medipal Holdings Corp,0.003387,174.502,1793,8,12,8.38328E+11,-11.40066781
3147,Dorman Products Inc,0.003386,26.273,80.05,10,11,413470016,-8.787748741
3148,Grupo Aeroportuario del Centro Norte SAB de CV,0.003386,280.064,149.75,5,34,2917530112,1.559530322
3149,Western Superconducting Technologies Co Ltd,0.003384,129.933,117.5,1,13,1182607488,58.29309017
3150,Nahdi Medical Co,0.003378,39,202.2,7,24,2239469056,19.82280444
3151,Coca-Cola Consolidated Inc,0.003375,4.659,449.94,7,11,1595214976,-8.79046922
3152,Vir Biotechnology Inc,0.003375,96.513,21.72,8,11,-40629000,-3.057964769
3153,Verint Systems Inc,0.003375,63.078,33.23,4,11,222899008,-39.43177301
3154,Alight Inc,0.003368,281.163,7.44,5,11,715000000,-15.26717649
3155,Subsea 7 SA,0.003365,216.574,101.5,6,14,1247000064,22.16396282
3156,Transocean Ltd,0.003361,593.952,3.515,6,11,692000000,-14.31981229
3157,Synnex Technology International Corp,0.003361,1251.909,53.8,4,21,1.03353E+11,-25.89301891
3158,Corp ACCIONA Energias Renovables SA,0.00336,56.837,37.18,11,30,,4.011454584
3159,Indorama Ventures PCL,0.003356,1963.924,40.5,1,33,1.86741E+11,-12.30962848
